2014-03-31 | 04:02:20 | (Log)     | 	 Pluviometer: 7.874000
2014-03-31 | 04:02:20 | (Log)     | 	 Wetting: 218.677078
2014-03-31 | 04:02:20 | (Log)     | 	 Temperature: 29.939997
2014-03-31 | 04:02:21 | (Log)     | 	 Humidity: 63.219620
2014-03-31 | 04:02:21 | (Log)     | 	 Soil temperature: 28.926859
2014-03-31 | 04:02:21 | (Log)     | 	 Soil humidity: 3.246813
2014-03-31 | 04:02:21 | (Log)     | 	 Solar radiation: inf
2014-03-31 | 04:02:21 | (Log)     | 	 Battery voltage: 9.202471
2014-03-31 | 04:02:21 | (Log)     | 	 CRC: 751245237
2014-03-31 | 04:02:21 | (Log)     | readSensors() finished.
2014-03-31 | 04:02:22 | (Log)     | set state: 3.
2014-03-31 | 04:02:22 | (Log)     | set state: 4.
2014-03-31 | 04:02:23 | (Log)     | set state: 1.
2014-03-31 | 04:02:25 | (Log)     | Inserting 16 faults:
2014-03-31 | 04:02:30 | (Log)     | set state: 2.
2014-03-31 | 04:02:30 | (Log)     | readSensors() started.
2014-03-31 | 04:02:34 | (Log)     | 	 Time: 1396238550
2014-03-31 | 04:02:34 | (Log)     | 	 Anemometer: nan
2014-03-31 | 04:02:35 | (Log)     | 	 Pluviometer: 6.604000
2014-03-31 | 04:02:35 | (Log)     | 	 Wetting: 218.615112
2014-03-31 | 04:02:35 | (Log)     | 	 Temperature: 29.980000
2014-03-31 | 04:02:35 | (Log)     | 	 Humidity: 63.259621
2014-03-31 | 04:02:35 | (Log)     | 	 Soil temperature: 28.926859
2014-03-31 | 04:02:35 | (Log)     | 	 Soil humidity: 3.250391
2014-03-31 | 04:02:36 | (Log)     | 	 Solar radiation: inf
2014-03-31 | 04:02:36 | (Log)     | 	 Battery voltage: 9.217207
2014-03-31 | 04:02:36 | (Log)     | 	 CRC: 751245249
2014-03-31 | 04:02:36 | (Log)     | readSensors() finished.
2014-03-31 | 04:02:36 | (Log)     | set state: 3.
2014-03-31 | 04:02:36 | (Log)     | DATA ERROR!
2014-03-31 | 04:02:37 | (Log)     | DATA ERROR!
2014-03-31 | 04:02:37 | (Log)     | DATA ERROR!
2014-03-31 | 04:02:37 | (Log)     | set state: 1.
2014-03-31 | 04:02:44 | (Log)     | Inserting 16 faults:
2014-03-31 | 04:02:45 | (Log)     | set state: 2.
2014-03-31 | 04:02:45 | (Log)     | readSensors() started.
2014-03-31 | 04:02:47 | (Log)     | 	 Time: 1396238566
2014-03-31 | 04:02:47 | (Log)     | 	 Anemometer: 100.000000
2014-03-31 | 04:02:47 | (Log)     | 	 Pluviometer: 6.096000
2014-03-31 | 04:02:47 | (Log)     | 	 Wetting: 218.677078
2014-03-31 | 04:02:47 | (Log)     | 	 Temperature: 29.939999
2014-03-31 | 04:02:48 | (Log)     | 	 Humidity: 63.219620
2014-03-31 | 04:02:48 | (Log)     | 	 Soil temperature: 28.901716
2014-03-31 | 04:02:48 | (Log)     | 	 Soil humidity: 3.239657
2014-03-31 | 04:02:48 | (Log)     | 	 Solar radiation: inf
2014-03-31 | 04:02:48 | (Log)     | 	 Battery voltage: 8.948279
2014-03-31 | 04:02:48 | (Log)     | 	 CRC: 751245204
2014-03-31 | 04:02:48 | (Log)     | readSensors() finished.
2014-03-31 | 04:02:49 | (Log)     | set state: 3.
2014-03-31 | 04:02:49 | (Log)     | set state: 4.
2014-03-31 | 04:02:50 | (Log)     | set state: 1.
2014-03-31 | 04:03:00 | (Log)     | set state: 2.
2014-03-31 | 04:03:00 | (Log)     | readSensors() started.
2014-03-31 | 04:03:02 | (Log)     | 	 Time: 1396238581
2014-03-31 | 04:03:02 | (Log)     | 	 Anemometer: 100.000000
2014-03-31 | 04:03:02 | (Log)     | 	 Pluviometer: 7.366000
2014-03-31 | 04:03:02 | (Log)     | 	 Wetting: 218.511856
2014-03-31 | 04:03:02 | (Log)     | 	 Temperature: 29.939997
2014-03-31 | 04:03:03 | (Log)     | 	 Humidity: 63.219620
2014-03-31 | 04:03:03 | (Log)     | 	 Soil temperature: 28.926859
2014-03-31 | 04:03:03 | (Log)     | 	 Soil humidity: 3.246813
2014-03-31 | 04:03:04 | (Log)     | 	 Solar radiation: inf
2014-03-31 | 04:03:04 | (Log)     | 	 Battery voltage: 9.180367
2014-03-31 | 04:03:04 | (Log)     | 	 CRC: 751245191
2014-03-31 | 04:03:04 | (Log)     | readSensors() finished.
2014-03-31 | 04:03:04 | (Log)     | set state: 3.
2014-03-31 | 04:03:05 | (Log)     | set state: 4.
2014-03-31 | 04:03:06 | (Log)     | set state: 1.
2014-03-31 | 04:03:07 | (Log)     | Inserting 16 faults:
2014-03-31 | 04:03:15 | (Log)     | set state: 2.
2014-03-31 | 04:03:15 | (Log)     | readSensors() started.
2014-03-31 | 04:03:18 | (Log)     | 	 Time: 1396238596
2014-03-31 | 04:03:18 | (Log)     | 	 Anemometer: 100.000000
2014-03-31 | 04:03:18 | (Log)     | 	 Pluviometer: 6.858000
2014-03-31 | 04:03:18 | (Log)     | 	 Wetting: 218.677353
2014-03-31 | 04:03:18 | (Log)     | 	 Temperature: 29.939997
2014-03-31 | 04:03:19 | (Log)     | 	 Humidity: 63.219620
2014-03-31 | 04:03:19 | (Log)     | 	 Soil temperature: 28.914286
2014-03-31 | 04:03:19 | (Log)     | 	 Soil humidity: 3.246813
2014-03-31 | 04:03:19 | (Log)     | 	 Solar radiation: inf
2014-03-31 | 04:03:19 | (Log)     | 	 Battery voltage: 9.184052
2014-03-31 | 04:03:19 | (Log)     | 	 CRC: 751244919
2014-03-31 | 04:03:19 | (Log)     | readSensors() finished.
2014-03-31 | 04:03:20 | (Log)     | set state: 3.
2014-03-31 | 04:03:20 | (Log)     | set state: 4.
2014-03-31 | 04:03:21 | (Log)     | set state: 1.
2014-03-31 | 04:03:27 | (Log)     | Inserting 16 faults:
2014-03-31 | 04:03:30 | (Log)     | set state: 2.
2014-03-31 | 04:03:30 | (Log)     | readSensors() started.
2014-03-31 | 04:03:31 | (Log)     | 	 Time: 1396238610
2014-03-31 | 04:03:31 | (Log)     | 	 Anemometer: 100.000000
2014-03-31 | 04:03:32 | (Log)     | 	 Pluviometer: 6.350000
2014-03-31 | 04:03:32 | (Log)     | 	 Wetting: 218.615112
2014-03-31 | 04:03:32 | (Log)     | 	 Temperature: 29.900000
2014-03-31 | 04:03:32 | (Log)     | 	 Humidity: 63.179615
2014-03-31 | 04:03:32 | (Log)     | 	 Soil temperature: 28.926859
2014-03-31 | 04:03:32 | (Log)     | 	 Soil humidity: 3.246813
2014-03-31 | 04:03:33 | (Log)     | 	 Solar radiation: inf
2014-03-31 | 04:03:33 | (Log)     | 	 Battery voltage: 9.114057
2014-03-31 | 04:03:33 | (Log)     | 	 CRC: 751244897
2014-03-31 | 04:03:33 | (Log)     | readSensors() finished.
2014-03-31 | 04:03:33 | (Log)     | set state: 3.
2014-03-31 | 04:03:34 | (Log)     | set state: 4.
2014-03-31 | 04:03:35 | (Log)     | Inserting 16 faults:
2014-03-31 | 04:03:35 | (Log)     | set state: 1.
2014-03-31 | 04:03:45 | (Log)     | set state: 2.
2014-03-31 | 04:03:45 | (Log)     | readSensors() started.
2014-03-31 | 04:03:46 | (Log)     | 	 Time: 1396238625
2014-03-31 | 04:03:46 | (Log)     | 	 Anemometer: 100.000000
2014-03-31 | 04:03:47 | (Log)     | 	 Pluviometer: 6.858000
2014-03-31 | 04:03:47 | (Log)     | 	 Wetting: 218.511856
2014-03-31 | 04:03:47 | (Log)     | 	 Temperature: 29.899998
2014-03-31 | 04:03:47 | (Log)     | 	 Humidity: 63.179619
2014-03-31 | 04:03:47 | (Log)     | 	 Soil temperature: 28.926859
2014-03-31 | 04:03:47 | (Log)     | 	 Soil humidity: 3.246813
2014-03-31 | 04:03:48 | (Log)     | 	 Solar radiation: inf
2014-03-31 | 04:03:48 | (Log)     | 	 Battery voltage: 9.143528
2014-03-31 | 04:03:48 | (Log)     | 	 CRC: 751244882
2014-03-31 | 04:03:48 | (Log)     | readSensors() finished.
2014-03-31 | 04:03:48 | (Log)     | set state: 3.
2014-03-31 | 04:03:49 | (Log)     | set state: 4.
2014-03-31 | 04:03:50 | (Log)     | set state: 1.
2014-03-31 | 04:03:55 | (Log)     | Inserting 16 faults:
2014-03-31 | 04:04:00 | (Log)     | set state: 2.
2014-03-31 | 04:04:00 | (Log)     | readSensors() started.
2014-03-31 | 04:04:01 | (Log)     | 	 Time: 1396238640
2014-03-31 | 04:04:01 | (Log)     | 	 Anemometer: 100.000000
2014-03-31 | 04:04:02 | (Log)     | 	 Pluviometer: 6.604000
2014-03-31 | 04:04:02 | (Log)     | 	 Wetting: 218.429459
2014-03-31 | 04:04:02 | (Log)     | 	 Temperature: 29.779995
2014-03-31 | 04:04:02 | (Log)     | 	 Humidity: 63.560074
2014-03-31 | 04:04:02 | (Log)     | 	 Soil temperature: 28.901716
2014-03-31 | 04:04:02 | (Log)     | 	 Soil humidity: 3.239657
2014-03-31 | 04:04:03 | (Log)     | 	 Solar radiation: inf
2014-03-31 | 04:04:03 | (Log)     | 	 Battery voltage: 8.900388
2014-03-31 | 04:04:03 | (Log)     | 	 CRC: 751244866
2014-03-31 | 04:04:03 | (Log)     | readSensors() finished.
2014-03-31 | 04:04:03 | (Log)     | set state: 3.
